employee_id,satisfaction_level,average_monthly_hours,department,salary
8907,0.87,212,support,low
8908,0.23,196,support,low
8909,0.4,146,support,low
8910,0.68,250,support,low
8911,0.95,266,support,high
8912,0.63,133,technical,low
8913,0.47,181,technical,low
8914,0.2,282,technical,low
8915,0.72,173,management,high
8916,0.56,237,IT,low
8917,0.7,202,IT,medium
8918,0.59,162,IT,high
8919,0.78,248,IT,medium
8920,0.62,165,IT,high
8921,0.71,216,product_mng,medium
8922,0.72,143,product_mng,medium
8923,0.76,254,product_mng,medium
8924,0.83,186,product_mng,medium
8925,0.92,245,IT,medium
8926,0.67,157,RandD,medium
8927,0.56,184,RandD,medium
8928,0.91,210,RandD,medium
8929,0.56,137,RandD,high
8930,0.72,145,RandD,low
8931,0.56,181,marketing,medium
8932,0.92,174,sales,medium
8933,0.74,183,accounting,medium
8934,0.88,171,support,medium
8935,0.69,190,technical,medium
8936,0.87,142,management,medium
8937,0.98,198,marketing,medium
8938,0.9,185,marketing,medium
8939,0.49,171,marketing,medium
8940,0.78,264,sales,high
8941,0.58,175,sales,low
8942,0.91,210,sales,low
8943,0.92,212,sales,low
8944,0.36,97,sales,high
8945,0.55,214,sales,low
8946,0.95,244,sales,low
8947,0.5,246,sales,low
8948,0.42,115,sales,high
8949,0.75,237,sales,low
8950,0.88,146,sales,low
8951,0.53,159,sales,low
8952,0.84,246,sales,low
8953,0.49,226,sales,low
8954,0.71,261,sales,low
8955,0.83,242,sales,low
8956,0.88,177,sales,medium
8957,0.87,144,sales,medium
8958,0.43,221,sales,medium
8959,0.8,265,accounting,medium
8960,0.32,224,accounting,medium
8961,0.77,167,accounting,medium
8962,0.97,245,hr,medium
8963,0.98,232,hr,medium
8964,0.62,229,hr,medium
8965,0.53,128,hr,medium
8966,0.93,211,technical,medium
8967,0.51,194,technical,medium
8968,0.76,214,technical,high
8969,0.69,216,technical,low
8970,0.58,222,technical,medium
8971,0.98,144,technical,medium
8972,0.58,287,technical,medium
8973,0.57,224,technical,medium
8974,0.84,157,technical,low
8975,0.15,216,technical,low
8976,0.88,181,technical,low
8977,0.69,133,support,low
8978,0.56,154,support,low
8979,0.49,265,support,low
8980,0.4,113,support,low
8981,0.67,280,support,low
8982,0.79,213,support,low
8983,0.47,255,support,low
8984,0.82,243,support,low
8985,0.82,206,support,low
8986,0.63,149,support,low
8987,0.91,273,support,low
8988,0.89,226,technical,low
8989,0.96,238,technical,low
8990,0.83,226,technical,low
8991,0.75,199,management,low
8992,0.75,202,IT,low
8993,0.41,152,IT,low
8994,0.96,167,IT,low
8995,0.58,130,IT,medium
8996,0.74,229,IT,medium
8997,0.78,261,product_mng,medium
8998,0.5,182,product_mng,medium
8999,1,198,product_mng,medium
9000,0.85,244,product_mng,medium
9001,0.82,275,IT,medium
9002,0.19,245,RandD,medium
9003,0.9,147,RandD,medium
9004,0.59,275,RandD,medium
9005,0.53,167,RandD,medium
9006,0.57,149,RandD,medium
9007,0.85,233,marketing,high
9008,0.64,167,sales,low
9009,0.57,159,accounting,medium
9010,0.86,195,support,medium
9011,0.6,229,technical,medium
9012,0.17,199,management,medium
9013,0.54,174,marketing,low
9014,0.35,275,marketing,low
9015,0.92,217,marketing,low
9016,0.66,192,sales,low
9017,0.83,195,sales,low
9018,0.89,261,sales,low
9019,0.94,199,sales,low
9020,0.24,160,sales,low
9021,0.69,177,sales,low
9022,0.45,179,sales,low
9023,0.78,161,sales,low
9024,0.91,279,sales,low
9025,0.63,246,sales,low
9026,0.71,199,sales,low
9027,0.73,161,sales,low
9028,0.69,219,sales,low
9029,0.52,162,sales,low
9030,0.78,258,sales,low
9031,0.94,269,sales,low
9032,0.55,201,sales,low
9033,0.43,278,sales,low
9034,0.77,147,sales,medium
9035,0.59,247,accounting,medium
9036,0.65,191,accounting,medium
9037,0.82,280,accounting,medium
9038,0.31,191,hr,medium
9039,0.84,264,hr,medium
9040,0.15,236,hr,medium
9041,0.64,271,hr,medium
9042,0.48,129,technical,medium
9043,0.82,249,technical,medium
9044,0.99,188,technical,medium
9045,0.8,147,technical,medium
9046,0.94,273,technical,high
9047,0.94,237,technical,low
9048,0.77,273,technical,medium
9049,0.48,190,technical,medium
9050,0.62,226,technical,medium
9051,0.61,216,technical,medium
9052,0.27,205,technical,low
9053,0.89,208,support,low
9054,0.58,266,support,low
9055,0.64,249,support,low
9056,0.73,134,support,low
9057,0.74,189,support,low
9058,0.75,143,support,low
9059,0.78,173,support,low
9060,0.18,248,support,low
9061,0.8,186,support,low
9062,0.89,191,support,low
9063,0.84,227,support,low
9064,0.64,269,technical,low
9065,0.53,254,technical,low
9066,0.15,180,technical,low
9067,0.66,144,management,low
9068,0.49,137,IT,low
9069,0.78,223,IT,low
9070,0.39,286,IT,low
9071,0.9,151,IT,low
9072,0.96,244,IT,low
9073,0.63,216,product_mng,medium
9074,0.63,173,product_mng,medium
9075,0.89,186,product_mng,medium
9076,0.93,205,product_mng,medium
9077,0.87,202,IT,medium
9078,0.56,189,RandD,medium
9079,0.97,181,RandD,medium
9080,0.61,207,RandD,medium
9081,0.73,240,RandD,medium
9082,0.61,164,RandD,medium
9083,0.99,212,marketing,medium
9084,0.57,151,sales,medium
9085,0.74,197,accounting,high
9086,0.86,265,support,low
9087,0.68,274,technical,medium
9088,0.66,201,management,medium
9089,0.86,250,marketing,medium
9090,0.85,165,marketing,medium
9091,0.98,186,marketing,low
9092,0.14,273,sales,low
9093,0.2,162,sales,low
9094,0.9,141,sales,low
9095,0.51,268,sales,low
9096,0.63,176,sales,low
9097,0.83,223,sales,low
9098,0.67,218,sales,low
9099,0.96,228,sales,low
9100,0.69,204,sales,low
9101,0.69,148,sales,low
9102,0.64,221,sales,low
9103,0.62,271,sales,low
9104,0.55,191,sales,low
9105,0.98,223,sales,low
9106,0.83,250,sales,low
9107,0.73,230,sales,low
9108,0.58,226,sales,low
9109,0.52,182,sales,medium
9110,0.91,195,sales,medium
9111,0.72,231,accounting,medium
9112,0.7,224,accounting,medium
9113,0.86,229,accounting,medium
9114,0.82,158,hr,medium
9115,0.83,242,hr,medium
9116,0.99,183,hr,medium
9117,0.88,213,hr,medium
9118,0.68,263,technical,medium
9119,0.9,237,technical,medium
9120,0.59,126,technical,medium
9121,0.76,168,technical,high
9122,0.23,151,technical,low
9123,0.8,239,technical,medium
9124,0.62,174,technical,medium
9125,0.28,277,technical,medium
9126,0.81,133,technical,medium
9127,0.64,150,technical,low
9128,0.76,244,technical,low
9129,0.79,232,support,low
9130,0.72,267,support,low
9131,0.22,162,support,low
9132,0.18,228,support,low
9133,0.91,180,support,low
9134,0.69,252,support,low
9135,0.91,212,support,low
9136,0.67,224,support,low
9137,0.98,240,support,low
9138,0.69,183,support,low
9139,0.96,160,support,low
9140,0.69,225,technical,low
9141,0.65,268,technical,low
9142,0.7,221,technical,low
9143,0.48,173,management,low
9144,0.48,103,IT,low
9145,0.16,196,IT,low
9146,0.72,239,IT,low
9147,0.91,171,IT,low
9148,0.74,243,IT,medium
9149,0.56,153,product_mng,medium
9150,0.56,142,product_mng,medium
9151,0.88,168,product_mng,medium
9152,0.86,180,product_mng,medium
9153,0.66,186,IT,medium
9154,0.41,236,RandD,medium
9155,0.68,267,RandD,medium
9156,0.59,129,RandD,medium
9157,0.52,181,RandD,medium
9158,0.3,99,RandD,medium
9159,0.44,170,marketing,medium
9160,0.75,195,sales,high
9161,0.23,149,accounting,low
9162,0.34,132,support,medium
9163,0.52,164,technical,medium
9164,0.79,250,management,medium
9165,0.5,204,marketing,medium
9166,0.89,210,marketing,low
9167,0.84,98,marketing,low
9168,0.26,241,sales,low
9169,0.57,203,sales,low
9170,0.14,257,sales,low
9171,0.94,201,sales,low
9172,0.3,124,sales,low
9173,0.29,175,sales,low
9174,0.82,161,sales,low
9175,0.62,183,sales,low
9176,0.64,262,sales,low
9177,0.17,184,sales,low
9178,0.75,207,sales,low
9179,0.49,185,sales,low
9180,0.84,180,sales,low
9181,0.48,224,sales,low
9182,0.54,184,sales,low
9183,0.76,252,sales,low
9184,0.77,196,sales,low
9185,0.95,203,sales,low
9186,0.72,181,sales,low
9187,0.74,148,accounting,medium
9188,0.9,211,accounting,medium
9189,0.67,246,accounting,medium
9190,0.97,258,hr,medium
9191,0.55,231,hr,medium
9192,0.32,184,hr,medium
9193,0.4,146,hr,medium
9194,0.66,136,technical,low
9195,0.7,266,technical,low
9196,0.69,220,technical,low
9197,0.72,248,technical,low
9198,0.21,183,technical,low
9199,0.91,169,technical,low
9200,0.72,132,technical,low
9201,0.96,197,technical,low
9202,1,152,technical,low
9203,0.63,126,technical,low
9204,0.24,106,technical,low
9205,0.44,128,support,low
9206,0.92,191,support,low
9207,0.51,189,support,low
9208,0.77,141,support,low
9209,0.8,220,support,low
9210,0.84,118,support,low
9211,0.91,223,support,low
9212,0.64,263,support,low
9213,0.15,209,support,medium
9214,0.74,193,support,medium
9215,0.94,211,support,medium
9216,0.57,192,technical,medium
9217,0.92,156,technical,medium
9218,0.76,278,technical,medium
9219,0.73,199,management,medium
9220,0.24,194,IT,medium
9221,0.42,125,IT,medium
9222,0.92,96,IT,medium
9223,0.92,234,IT,medium
9224,0.68,181,IT,medium
9225,0.49,246,product_mng,medium
9226,0.57,171,product_mng,medium
9227,0.3,198,product_mng,medium
9228,0.17,280,product_mng,medium
9229,0.91,267,IT,medium
9230,0.83,251,RandD,medium
9231,0.87,182,RandD,medium
9232,0.71,157,RandD,medium
9233,0.88,206,RandD,medium
9234,0.63,237,RandD,medium
9235,0.99,166,marketing,medium
9236,0.99,229,sales,medium
9237,0.77,256,accounting,medium
9238,0.64,114,support,medium
9239,0.61,243,technical,medium
9240,0.37,199,management,medium
9241,0.19,188,marketing,medium
9242,0.96,187,marketing,medium
9243,0.8,216,marketing,medium
9244,0.14,215,sales,low
9245,0.15,213,sales,low
9246,0.52,198,sales,low
9247,0.27,121,sales,low
9248,0.97,212,sales,low
9249,0.52,271,sales,low
9250,0.98,186,sales,low
9251,0.96,265,sales,low
9252,0.28,151,sales,low
9253,0.65,206,sales,low
9254,0.59,153,sales,low
9255,0.64,267,sales,low
9256,0.71,161,sales,low
9257,0.83,149,sales,low
9258,0.95,269,sales,low
9259,0.73,248,sales,low
9260,0.81,243,sales,low
9261,0.71,207,sales,low
9262,0.8,111,sales,low
9263,0.85,226,accounting,low
9264,0.41,151,accounting,low
9265,0.51,224,accounting,medium
9266,0.49,146,hr,medium
9267,0.76,163,hr,medium
9268,0.57,255,hr,medium
9269,0.54,196,hr,medium
9270,0.68,227,technical,medium
9271,0.7,251,technical,medium
9272,0.77,209,technical,medium
9273,0.95,254,technical,medium
9274,0.5,249,technical,low
9275,0.99,131,technical,low
9276,0.94,142,technical,low
9277,0.83,239,technical,low
9278,0.64,225,technical,low
9279,0.16,170,technical,low
9280,0.83,254,technical,low
9281,0.93,156,support,low
9282,0.32,151,support,low
9283,0.12,200,support,low
9284,0.5,184,support,low
9285,0.57,257,support,low
9286,0.25,194,support,low
9287,0.98,139,support,low
9288,0.81,273,support,low
9289,0.94,261,support,low
9290,0.83,135,support,low
9291,0.77,207,support,low
9292,0.57,265,technical,low
9293,0.18,208,technical,medium
9294,0.67,159,technical,medium
9295,0.35,151,management,medium
9296,0.78,97,IT,medium
9297,0.72,154,IT,medium
9298,0.9,264,IT,medium
9299,0.58,135,IT,medium
9300,0.64,238,IT,medium
9301,0.91,166,product_mng,medium
9302,0.59,156,product_mng,medium
9303,0.76,202,product_mng,medium
9304,0.76,204,product_mng,medium
9305,0.51,135,IT,medium
9306,0.54,252,RandD,medium
9307,0.67,254,RandD,medium
9308,0.68,165,RandD,medium
9309,0.97,200,RandD,medium
9310,0.5,155,RandD,medium
9311,0.81,162,marketing,medium
9312,0.77,159,sales,medium
9313,0.59,266,accounting,medium
9314,1,155,support,medium
9315,0.74,170,technical,medium
9316,0.91,172,management,high
9317,0.77,187,marketing,low
9318,0.79,185,marketing,medium
9319,0.82,232,marketing,medium
9320,0.89,260,sales,low
9321,0.83,218,sales,low
9322,0.72,217,sales,low
9323,0.7,212,sales,low
9324,1,189,sales,low
9325,0.57,158,sales,low
9326,0.55,168,sales,low
9327,0.47,134,sales,low
9328,0.95,213,sales,low
9329,0.29,149,sales,low
9330,0.71,201,sales,low
9331,0.89,146,sales,low
9332,0.81,212,sales,low
9333,0.72,140,sales,low
9334,1,156,sales,low
9335,0.79,163,sales,high
9336,0.69,154,sales,low
9337,0.97,218,sales,high
9338,0.61,157,sales,high
9339,0.71,222,accounting,low
9340,0.96,152,accounting,low
9341,0.77,263,accounting,high
9342,0.57,231,hr,low
9343,0.92,258,hr,medium
9344,0.99,213,hr,high
9345,0.86,159,hr,medium
9346,0.78,156,technical,low
9347,0.85,235,technical,low
9348,0.38,190,technical,low
9349,0.63,238,technical,low
9350,0.66,137,technical,low
9351,0.19,171,technical,low
9352,0.63,249,technical,low
9353,0.32,205,technical,low
9354,0.73,149,technical,low
9355,0.75,139,technical,low
9356,0.7,168,technical,low
9357,0.77,181,support,low
9358,0.83,150,support,low
9359,0.75,246,support,low
9360,0.97,271,support,medium
9361,0.75,204,support,low
9362,0.66,170,support,low
9363,0.56,208,support,low
9364,0.77,226,support,low
9365,0.82,149,support,low
9366,0.85,264,support,low
9367,0.49,177,support,low
9368,0.24,262,technical,low
9369,0.32,211,technical,low
9370,0.77,141,technical,low
9371,0.77,197,management,high
9372,0.93,154,IT,low
9373,0.22,178,IT,low
9374,0.24,169,IT,low
9375,0.99,228,IT,low
9376,0.61,231,IT,high
9377,0.6,185,product_mng,low
9378,0.79,195,product_mng,low
9379,0.94,147,product_mng,low
9380,0.18,192,product_mng,high
9381,0.51,241,IT,low
9382,0.55,151,RandD,medium
9383,0.73,221,RandD,high
9384,0.41,263,RandD,medium
9385,0.88,178,RandD,high
9386,0.23,169,RandD,medium
9387,0.78,271,marketing,medium
9388,0.34,155,marketing,medium
9389,0.51,164,sales,medium
9390,0.8,226,accounting,medium
9391,0.66,220,support,medium
9392,0.62,153,technical,medium
9393,0.5,252,management,medium
9394,0.96,182,marketing,high
9395,0.5,150,marketing,low
9396,0.73,273,marketing,medium
9397,0.47,215,sales,medium
9398,0.49,172,sales,medium
9399,0.92,264,sales,medium
9400,0.24,158,sales,medium
9401,0.61,142,sales,medium
9402,0.83,137,sales,medium
9403,0.88,275,sales,medium
9404,0.61,245,sales,medium
9405,0.68,165,sales,high
9406,0.51,142,sales,low
9407,0.88,215,sales,low
9408,0.94,240,sales,low
9409,0.58,255,sales,high
9410,0.63,265,sales,low
9411,0.81,285,sales,low
9412,0.61,238,sales,low
9413,0.65,137,sales,high
9414,0.67,270,sales,low
9415,0.64,145,sales,low
9416,0.25,182,accounting,low
9417,0.13,264,accounting,low
9418,0.14,212,accounting,low
9419,0.74,198,hr,low
9420,0.8,200,hr,low
9421,0.5,263,hr,medium
9422,0.69,249,hr,medium
9423,0.91,212,technical,low
9424,0.8,159,technical,low
9425,0.93,181,technical,low
9426,0.57,100,technical,low
9427,0.51,218,technical,low
9428,0.98,178,technical,low
9429,0.85,219,technical,low
9430,0.73,239,technical,low
9431,0.97,255,technical,low
9432,0.52,163,technical,low
9433,0.31,173,technical,low
9434,0.49,147,support,low
9435,0.81,166,support,low
9436,0.52,209,support,low
9437,0.69,271,support,low
9438,0.7,253,support,low
9439,0.65,233,support,low
9440,0.54,194,support,low
9441,0.57,237,support,low
9442,0.78,238,support,low
9443,0.99,212,support,low
9444,0.57,189,support,low
9445,0.33,115,technical,low
9446,0.97,159,technical,low
9447,0.95,133,technical,low
9448,0.69,225,management,low
9449,0.97,112,IT,low
9450,0.4,111,IT,low
9451,0.67,178,IT,low
9452,0.96,178,IT,low
9453,0.49,181,IT,low
9454,0.56,139,product_mng,low
9455,0.99,177,product_mng,low
9456,0.49,270,product_mng,low
9457,0.53,135,product_mng,low
9458,0.75,166,IT,low
9459,0.51,230,marketing,low
9460,0.65,163,marketing,medium
9461,0.45,236,marketing,medium
9462,0.98,264,marketing,medium
9463,0.9,185,marketing,medium
9464,0.37,253,marketing,medium
9465,0.52,253,marketing,medium
9466,0.96,135,sales,medium
9467,0.99,182,accounting,medium
9468,0.66,202,support,medium
9469,0.84,186,technical,medium
9470,0.16,163,management,medium
9471,0.75,242,marketing,medium
9472,0.52,160,marketing,high
9473,0.86,173,marketing,low
9474,0.75,154,sales,medium
9475,0.73,160,sales,medium
9476,0.98,139,sales,medium
9477,0.8,251,sales,medium
9478,0.18,176,sales,low
9479,0.37,163,sales,low
9480,0.97,257,sales,low
9481,0.56,159,sales,low
9482,0.32,183,sales,low
9483,0.63,260,sales,low
9484,0.36,151,sales,low
9485,0.75,246,sales,low
9486,0.42,160,sales,low
9487,0.96,155,sales,low
9488,0.62,250,sales,low
9489,0.78,174,sales,low
9490,0.93,262,sales,low
9491,0.93,257,sales,low
9492,0.45,140,sales,low
9493,0.44,123,accounting,medium
9494,0.57,264,accounting,medium
9495,0.77,254,accounting,medium
9496,0.6,205,hr,medium
9497,0.25,199,hr,medium
9498,0.59,171,hr,medium
9499,0.29,98,hr,medium
9500,0.5,166,technical,low
9501,0.91,264,technical,low
9502,0.78,176,technical,low
9503,0.73,166,technical,low
9504,0.51,169,technical,low
9505,0.65,257,technical,low
9506,0.25,265,technical,low
9507,0.5,167,technical,low
9508,0.53,134,technical,low
9509,0.57,176,technical,low
9510,0.77,274,technical,low
9511,0.94,201,support,low
9512,0.5,121,support,low
9513,0.47,97,support,low
9514,0.92,217,support,low
9515,0.9,220,support,low
9516,0.54,98,support,low
9517,0.58,265,support,low
9518,0.95,201,support,low
9519,0.52,151,support,low
9520,0.83,199,support,low
9521,0.54,175,support,low
9522,0.8,253,technical,low
9523,0.52,183,technical,low
9524,0.83,223,technical,low
9525,0.74,168,management,low
9526,0.87,244,IT,low
9527,0.45,268,IT,low
9528,0.72,218,IT,low
9529,0.27,277,IT,low
9530,0.51,225,IT,low
9531,0.55,257,product_mng,low
9532,0.89,170,product_mng,low
9533,0.85,179,product_mng,low
9534,0.29,211,product_mng,low
9535,0.96,217,IT,low
9536,0.9,135,RandD,low
9537,0.28,167,RandD,low
9538,0.93,189,RandD,medium
9539,0.51,162,RandD,medium
9540,0.97,193,RandD,medium
9541,0.71,273,RandD,medium
9542,0.52,138,marketing,medium
9543,0.87,237,sales,medium
9544,0.78,260,accounting,medium
9545,0.57,149,support,medium
9546,0.34,149,technical,medium
9547,0.95,137,management,medium
9548,0.72,167,marketing,medium
9549,0.61,165,marketing,medium
9550,0.39,131,marketing,high
9551,0.72,138,sales,low
9552,0.86,234,sales,medium
9553,0.69,141,sales,medium
9554,0.5,266,sales,medium
9555,0.62,134,sales,medium
9556,0.76,147,sales,low
9557,0.97,237,sales,low
9558,0.78,114,sales,low
9559,0.81,166,sales,low
9560,0.15,173,sales,low
9561,0.72,205,sales,low
